trend_scope,year,month,month_num,commodity_group,pest_family,province,municipality,incident_records,incident_points,affected_area_ha,affected_farmers,treated_area_ha,untreated_area_ha,treatment_gap_ha,avg_infestation_pct,max_infestation_pct,avg_severity,high_severity_records,top_pest_family,top_commodity,risk_score,risk_class
municipality_year,2025,,,,,Isabela,City of Ilagan,50,50,451.65,523,380,88.04,88.04,21.07,85,4.58,6,Bacterial Leaf Streak,rice,17.15,Watchlist
municipality_year,2025,,,,,Isabela,Cordon,3,3,7.45,22,7.45,0,0,12.95,30,2.33,0,Leaf Folder/Miner,rice,9.33,Watchlist
municipality_year,2025,,,,,Isabela,Delfin Albano,11,11,122.17,86,117.17,5,5,19.98,70,2.09,2,Stem/Shoot/Fruit Borer,rice,11.99,Watchlist
municipality_year,2025,,,,,Isabela,Dinapiguie,1,1,48,50,10,40,40,50,50,8,1,Plant Hopper,rice,52.6,Moderate
municipality_year,2025,,,,,Isabela,Echague,41,41,262.75,546,236.25,27,27,17.58,64.4,3.73,11,Fall Armyworm,corn,14.95,Watchlist
municipality_year,2025,,,,,Isabela,Gamu,44,44,307.01,986,248.91,56.1,56.1,12.32,70,3.45,3,Leaf Folder/Miner,rice,15.07,Watchlist
municipality_year,2025,,,,,Isabela,Jones,5,5,64.51,101,64.51,0,0,65.97,90.32,5,3,S.Rys/Rtv/Rolp,rice,31.64,Watchlist
municipality_year,2025,,,,,Isabela,Luna,40,40,157.15,763,125.15,31.25,31.25,11.19,30,3.55,2,Fall Armyworm,rice,14.24,Watchlist
municipality_year,2025,,,,,Isabela,Mallig,33,33,206.39,141,203.49,2.9,2.9,13.84,40,2.45,0,Stem/Shoot/Fruit Borer,rice,9.51,Watchlist
municipality_year,2025,,,,,Isabela,Naguilian,25,25,113.75,363,59.33,61.45,61.45,22.08,80,4.76,5,Bacterial Leaf Streak,rice,18.24,Watchlist
municipality_year,2025,,,,,Isabela,Quezon,28,28,310.3,128,220.3,3.5,3.5,11.55,40,2.36,1,Rice Tungro Virus,rice,9.44,Watchlist
municipality_year,2025,,,,,Isabela,Quirino,25,25,260.38,183,215.18,3.2,3.2,17.45,40,2.28,0,Fall Armyworm,rice,11.4,Watchlist
municipality_year,2025,,,,,Isabela,Ramon,13,13,90.46,253,90.55,0,0,12.64,40,4.23,1,Bacterial Leaf Blight,rice,16.07,Watchlist
municipality_year,2025,,,,,Isabela,Reina Mercedes,40,40,172.03,656,126.33,44.5,44.5,17.68,100,3.9,3,Fall Armyworm,corn,15.88,Watchlist
municipality_year,2025,,,,,Isabela,Roxas,51,51,330.19,222,328.32,9.17,9.17,16.13,47,2.76,1,Fall Armyworm,rice,10.66,Watchlist
municipality_year,2025,,,,,Isabela,San Guillermo,4,4,4.09,34,3.19,0,0,8.8,20,3,0,Blast/Blight/Spot,corn,9.55,Watchlist
municipality_year,2025,,,,,Isabela,San Isidro,5,5,14.39,70,14.39,0,0,9.39,16.6,3,0,Bacterial Leaf Blight,rice,11.3,Watchlist
municipality_year,2025,,,,,Isabela,San Manuel,22,22,152.46,585,138.46,14,14,9.64,25,3.27,0,Bacterial Leaf Streak,rice,15.27,Watchlist
municipality_year,2025,,,,,Isabela,San Pablo,1,1,21.5,26,21.5,0,0,25,25,5,0,Fall Armyworm,corn,23.9,Watchlist
municipality_year,2025,,,,,Isabela,Santiago City,26,25,167.07,473,167.57,80,80,12.4,50,4.08,5,Bacterial Leaf Blight,rice,15.95,Watchlist
municipality_year,2025,,,,,Isabela,Sto. Tomas,4,4,97.3,104,97.3,0,0,26.25,30,5,0,Fall Armyworm,corn,24.6,Watchlist
municipality_year,2025,,,,,Isabela,Tumauini,10,10,144.32,161,168.96,97.6,97.6,15.25,40,4.2,0,Fall Armyworm,rice,17.78,Watchlist
municipality_year,2025,,,,,Nueva Vizcaya,Alfoso Castaneda,5,5,213,79,101.5,170,170,66,80,5.2,5,Plant Hopper,rice,38.62,Moderate
municipality_year,2025,,,,,Nueva Vizcaya,Aritao,30,30,18.97,61,15.47,3.5,3.5,34.98,100,8.07,26,Cutworm/Armyworm,hvc,22.85,Watchlist
municipality_year,2025,,,,,Nueva Vizcaya,Bagabag,20,20,249.83,83,198.83,51,51,28.5,100,3.1,5,Fall Armyworm,corn,15.45,Watchlist
municipality_year,2025,,,,,Nueva Vizcaya,Bambang,9,9,28.69,36,26.86,3,3,12.03,66.66,4.22,1,Blast/Blight/Spot,rice,11.6,Watchlist
municipality_year,2025,,,,,Nueva Vizcaya,Bayombong,6,6,55.22,20,52.52,2.7,2.7,22.57,50,2,1,Bacterial Leaf Blight,rice,11.12,Watchlist
municipality_year,2025,,,,,Nueva Vizcaya,Dupax del Sur,9,8,29.07,44,26.07,3,3,19.79,80,5,3,Whorl Maggot,rice,15.07,Watchlist
municipality_year,2025,,,,,Nueva Vizcaya,Kasibu,4,4,66.43,33,66.43,0,0,19.13,40,3,0,Plant Hopper,rice,14,Watchlist
municipality_year,2025,,,,,Nueva Vizcaya,Kayapa,9,9,43.08,76,15,28.08,28.08,76.11,90,8.56,9,Blast/Blight/Spot,rice,36.66,Moderate
municipality_year,2025,,,,,Nueva Vizcaya,Quezon,18,18,145.14,112,108.14,39,39,11.97,45,2.89,0,Bacterial Leaf Blight,rice,10.9,Watchlist
municipality_year,2025,,,,,Nueva Vizcaya,Solano,53,53,254.46,271,197.41,59,59,8.09,45,3.15,1,Stem/Shoot/Fruit Borer,rice,9.48,Watchlist
municipality_year,2025,,,,,Nueva Vizcaya,Villaverde,19,19,143.09,84,137.89,5.2,5.2,11.32,55,3.32,3,Stem/Shoot/Fruit Borer,rice,10.55,Watchlist
municipality_year,2025,,,,,Quirino,Aglipay,59,59,274.51,413,250.76,18.01,18.01,13.26,70,2.83,1,Fall Armyworm,rice,10.52,Watchlist
municipality_year,2025,,,,,Quirino,Cabarroguis,60,60,200.59,285,178.95,16.64,16.64,8.81,44.6,3.1,1,Bacterial Leaf Blight,rice,9.13,Watchlist
municipality_year,2025,,,,,Quirino,Diffun,58,58,291.82,450,279.22,12.61,12.61,8.62,35,2.88,0,Fall Armyworm,rice,9.66,Watchlist
municipality_year,2025,,,,,Quirino,Maddela,74,74,663.59,797,506.87,157.89,157.89,15.41,66,2.95,5,Fall Armyworm,corn,13.09,Watchlist
municipality_year,2025,,,,,Quirino,Nagtipunan,21,21,234,237,207.51,26.49,26.49,11.52,30,2.71,0,Fall Armyworm,corn,11.97,Watchlist
municipality_year,2025,,,,,Quirino,Saguday,15,15,102.33,123,102.33,0,0,6.43,35,2.87,0,Leaf Folder/Miner,rice,9.37,Watchlist
municipality_year,2026,,,,,Cagayan,Allacapan,3,3,19,12,19,0,0,44.65,63.64,3.33,2,Fall Armyworm,corn,18.63,Watchlist
municipality_year,2026,,,,,Cagayan,Amulung,17,17,101.72,74,99.12,2.6,2.6,11.05,50,3.36,1,Bacterial Leaf Blight,rice,10.33,Watchlist
municipality_year,2026,,,,,Cagayan,Aparri,2,2,25,3,25,0,0,25.45,30.54,3,0,Rodents,corn,13.4,Watchlist
municipality_year,2026,,,,,Cagayan,Buguey,2,2,11,2,0,11,11,7.41,14.44,2,0,Disease - Fungal/Bacterial,rice,7.3,Watchlist
municipality_year,2026,,,,,Cagayan,Gonzaga,13,13,76.17,72,44.66,29.68,29.68,6.21,15,3.15,0,Aphids/Scale/Mealybug,rice,9.48,Watchlist
municipality_year,2026,,,,,Cagayan,Lallo,4,4,13.9,11,13.9,0,0,3.14,10,5.5,1,Rodents,rice,11.23,Watchlist
municipality_year,2026,,,,,Cagayan,Lasam,5,5,50,33,50,0,0,30.52,47.06,3.2,0,Fall Armyworm,corn,16,Watchlist
municipality_year,2026,,,,,Cagayan,Penablanca,3,3,400,75,400,0,0,10,10,5,0,Aphids/Scale/Mealybug,corn,33.93,Watchlist
municipality_year,2026,,,,,Cagayan,Solana,7,7,19.6,13,19.6,0,0,3.78,5,4.14,0,Rice Grassy Stunt Virus,rice,8.81,Watchlist
municipality_year,2026,,,,,Cagayan,Sto. Ni�o,18,18,327.9,295,315.9,12,12,24.44,40,5.11,1,Rodents,corn,21.3,Watchlist
municipality_year,2026,,,,,Cagayan,Tuao,5,5,16.5,16,16.5,0,0,11.68,22.6,4.6,0,Bacterial Leaf Blight,rice,11.96,Watchlist
municipality_year,2026,,,,,Isabela,Angadanan,3,3,15.73,18,15.73,49.27,49.27,16.37,25,1.67,0,Plant Hopper,corn,12.37,Watchlist
municipality_year,2026,,,,,Isabela,Aurora,7,7,23.45,174,23.45,0,0,10.14,25,3.29,0,Golden Apple Snail,rice,14.74,Watchlist
municipality_year,2026,,,,,Isabela,Burgos,14,14,69.3,251,64.55,5,5,7.43,15,4.08,1,Bacterial Leaf Streak,rice,13.47,Watchlist
municipality_year,2026,,,,,Isabela,Cabatuan,12,12,160.82,456,175.22,343.68,343.68,10.9,26.3,3.17,0,Rodents,rice,21.09,Watchlist
municipality_year,2026,,,,,Isabela,City of Ilagan,17,16,153.77,94,151.07,0,0,22.07,50,5.12,6,S.Rys/Rtv/Rolp,rice,16.73,Watchlist
municipality_year,2026,,,,,Isabela,Delfin Albano,9,9,110.83,318,41.2,69.63,69.63,7.13,19.7,3.67,0,Blast/Blight/Spot,rice,18.84,Watchlist
municipality_year,2026,,,,,Isabela,Echague,7,7,30.85,68,30.85,17.4,17.4,15.41,25,1.57,0,Fall Armyworm,corn,10,Watchlist
municipality_year,2026,,,,,Isabela,Gamu,9,9,54.6,367,26.85,27.75,27.75,9.01,20,3,0,Whorl Maggot,rice,15.57,Watchlist
municipality_year,2026,,,,,Isabela,Luna,2,2,13.5,95,13.5,0,0,10,10,3,0,Fall Armyworm,corn,20.35,Watchlist
municipality_year,2026,,,,,Isabela,Mallig,3,3,18.4,9,18.4,0,0,5.67,11,3.67,0,S.Rys/Rtv/Rolp,rice,9.2,Watchlist
municipality_year,2026,,,,,Isabela,Quezon,4,4,57.2,37,55.2,0,0,7.47,15,3.67,0,Rodents,rice,10.65,Watchlist
municipality_year,2026,,,,,Isabela,Quirino,9,9,33.2,31,33.2,0,0,9.41,15,4,0,S.Rys/Rtv/Rolp,rice,9.71,Watchlist
municipality_year,2026,,,,,Isabela,Ramon,1,1,1.15,15,1.15,0,0,2.3,2.3,5,0,Leaf Folder/Miner,rice,13,Watchlist
municipality_year,2026,,,,,Isabela,Reina Mercedes,1,1,16.5,79,16.5,0,0,15,15,5,0,Fall Armyworm,corn,29.3,Watchlist
municipality_year,2026,,,,,Isabela,Roxas,9,9,56.2,30,56.2,0,0,7.5,21,5,1,S.Rys/Rtv/Rolp,rice,10.09,Watchlist
municipality_year,2026,,,,,Isabela,San Agustin,2,2,4.45,12,4.45,0,0,5.7,9.2,6,1,Bacterial Leaf Blight,rice,13.3,Watchlist
municipality_year,2026,,,,,Isabela,San Isidro,4,4,62.3,85,62.3,0,0,13.47,19.2,3,0,Rodents,rice,15.75,Watchlist
municipality_year,2026,,,,,Isabela,San Manuel,7,7,42.5,445,42.5,0,0,5.86,10,3,0,Leaf Folder/Miner,rice,19.81,Watchlist
municipality_year,2026,,,,,Isabela,San Mariano,2,2,11.6,14,11.6,0,0,13.65,20,4.5,0,S.Rys/Rtv/Rolp,rice,13.55,Watchlist
municipality_year,2026,,,,,Isabela,Santiago City,8,7,67.7,205,67.7,242.5,242.5,10.29,40,3,0,Leaf Folder/Miner,rice,18.85,Watchlist
municipality_year,2026,,,,,Isabela,Sto. Tomas,3,3,36.9,55,36.9,0,0,26.55,40,4.33,0,Fall Armyworm,corn,20.13,Watchlist
municipality_year,2026,,,,,Isabela,Tumauini,1,1,6,30,0,6,6,15,15,3,0,Stem/Shoot/Fruit Borer,rice,18.3,Watchlist
municipality_year,2026,,,,,Nueva Vizcaya,Bagabag,4,4,19.98,20,19.98,0,0,9.17,25,2.5,0,Blast/Blight/Spot,rice,8.4,Watchlist
municipality_year,2026,,,,,Nueva Vizcaya,Bambang,1,1,0.81,5,0.81,0,0,3.24,3.24,3,0,Leaf Folder/Miner,rice,7.3,Watchlist
municipality_year,2026,,,,,Nueva Vizcaya,Quezon,2,2,11.9,15,11.9,0,0,27.5,30,1,0,Fall Armyworm,corn,11.2,Watchlist
municipality_year,2026,,,,,Nueva Vizcaya,Solano,23,23,49.77,125,41.66,8.11,8.11,4.19,14.74,3,0,Bacterial Leaf Blight,rice,7.85,Watchlist
municipality_year,2026,,,,,Nueva Vizcaya,Villaverde,3,3,36.6,19,36.6,0,0,25,30,1,0,Fall Armyworm,corn,11.03,Watchlist
municipality_year,2026,,,,,Quirino,Aglipay,10,10,29.33,45,36.08,2.2,2.2,9.88,35,2.6,0,Stem/Shoot/Fruit Borer,rice,8.4,Watchlist
municipality_year,2026,,,,,Quirino,Cabarroguis,3,3,13.75,23,13.75,0,0,9.63,25,2.33,0,Blast/Blight/Spot,rice,8.87,Watchlist
municipality_year,2026,,,,,Quirino,Diffun,12,12,34.64,81,56.14,0,0,7.17,30,2.67,0,Stem/Shoot/Fruit Borer,rice,8.37,Watchlist
municipality_year,2026,,,,,Quirino,Maddela,8,8,38.08,37,33.78,0,0,6.3,15,3.25,0,Bacterial Leaf Blight,rice,8.86,Watchlist
municipality_year,2026,,,,,Quirino,Nagtipunan,4,4,60.62,35,21.62,1.5,1.5,14.38,20,1.5,0,Fall Armyworm,corn,10.3,Watchlist
municipality_year,2026,,,,,Quirino,Saguday,4,3,3.23,9,3.23,0,0,1.88,2.7,3,0,Leaf Folder/Miner,rice,6.2,Watchlist
