source_file,sheet,province,district,municipality,year,program,commodity,office_function,tier_1,tier_2,result_level,pap_type,prexc_program,prexc_subprogram,indicator_id,indicator_level_1,indicator_level_2,indicator_level_3,indicator_specify_type,indicator_match_basis,result_chain,data_structure_note,activity,activity_context,original_activity,unit,physical_target,budget,original_physical_target,original_budget,target_count,target_scope,length_km,allocation_method,source_row,source_note
fy_2027_hvcdp.xlsx,ISABELA,Isabela,3,Cabatuan,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Production and postharvest facilities provided,"Facilities, machinery, and equipment provided",Facilities/machinery/equipment provided,HVCDP,"Matched activity/unit terms: EQUIPMENT, MACHIN, NUMBER, POST-HARVEST, POSTHARVEST, PROCESSING",Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Mungbean Harvester,Postharvest/processing equipment and machineries distributed/constructed,Mungbean Harvester,number,2.67,1333.33,8.00,4000.00,3,DISTRICT 3,,district column municipalities split,765,ISABELA DISTRICT 3 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,3,Alicia,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Production and postharvest facilities provided,"Facilities, machinery, and equipment provided",Facilities/machinery/equipment provided,HVCDP,"Matched activity/unit terms: EQUIPMENT, MACHIN, NUMBER, POST-HARVEST, POSTHARVEST, PROCESSING",Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Seed sorter,Postharvest/processing equipment and machineries distributed/constructed,Seed sorter,number,2.67,2666.67,8.00,8000.00,3,DISTRICT 3,,district column municipalities split,773,ISABELA DISTRICT 3 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,3,Angadanan,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Production and postharvest facilities provided,"Facilities, machinery, and equipment provided",Facilities/machinery/equipment provided,HVCDP,"Matched activity/unit terms: EQUIPMENT, MACHIN, NUMBER, POST-HARVEST, POSTHARVEST, PROCESSING",Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Seed sorter,Postharvest/processing equipment and machineries distributed/constructed,Seed sorter,number,2.67,2666.67,8.00,8000.00,3,DISTRICT 3,,district column municipalities split,773,ISABELA DISTRICT 3 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,3,Cabatuan,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Production and postharvest facilities provided,"Facilities, machinery, and equipment provided",Facilities/machinery/equipment provided,HVCDP,"Matched activity/unit terms: EQUIPMENT, MACHIN, NUMBER, POST-HARVEST, POSTHARVEST, PROCESSING",Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Seed sorter,Postharvest/processing equipment and machineries distributed/constructed,Seed sorter,number,2.67,2666.67,8.00,8000.00,3,DISTRICT 3,,district column municipalities split,773,ISABELA DISTRICT 3 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,4,Cordon,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Mungbean - Produced,Mungbean - Produced,Mungbean - Produced_kilogram,HVCDP,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Mungbean - Produced,Mungbean,Produced,kilogram,4000.00,1000.00,4000.00,1000.00,1,DISTRICT 4,,district column municipalities split,36,ISABELA DISTRICT 4 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,4,Cordon,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Activity,Technical Support Services,Production Support Services,,Mungbean - Distributed,Mungbean - Distributed,Mungbean - Distributed_kilogram,HVCDP,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Mungbean - Distributed,Mungbean,Distributed,kilogram,800.00,0.00,4000.00,0.00,5,DISTRICT 4,,district column municipalities split,37,ISABELA DISTRICT 4 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,4,Dinapigue,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Activity,Technical Support Services,Production Support Services,,Mungbean - Distributed,Mungbean - Distributed,Mungbean - Distributed_kilogram,HVCDP,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Mungbean - Distributed,Mungbean,Distributed,kilogram,800.00,0.00,4000.00,0.00,5,DISTRICT 4,,district column municipalities split,37,ISABELA DISTRICT 4 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,4,Jones,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Activity,Technical Support Services,Production Support Services,,Mungbean - Distributed,Mungbean - Distributed,Mungbean - Distributed_kilogram,HVCDP,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Mungbean - Distributed,Mungbean,Distributed,kilogram,800.00,0.00,4000.00,0.00,5,DISTRICT 4,,district column municipalities split,37,ISABELA DISTRICT 4 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,4,San Agustin,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Activity,Technical Support Services,Production Support Services,,Mungbean - Distributed,Mungbean - Distributed,Mungbean - Distributed_kilogram,HVCDP,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Mungbean - Distributed,Mungbean,Distributed,kilogram,800.00,0.00,4000.00,0.00,5,DISTRICT 4,,district column municipalities split,37,ISABELA DISTRICT 4 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,4,City of Santiago,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Activity,Technical Support Services,Production Support Services,,Mungbean - Distributed,Mungbean - Distributed,Mungbean - Distributed_kilogram,HVCDP,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Mungbean - Distributed,Mungbean,Distributed,kilogram,800.00,0.00,4000.00,0.00,5,DISTRICT 4,,district column municipalities split,37,ISABELA DISTRICT 4 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,4,Cordon,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Mungbean - Area Planted,Mungbean - Area Planted,Mungbean - Area Planted_hectare,HVCDP,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Mungbean - Area Planted,Mungbean,Area Planted,hectare,40.00,0.00,200.00,0.00,5,DISTRICT 4,,district column municipalities split,38,ISABELA DISTRICT 4 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,4,Dinapigue,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Mungbean - Area Planted,Mungbean - Area Planted,Mungbean - Area Planted_hectare,HVCDP,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Mungbean - Area Planted,Mungbean,Area Planted,hectare,40.00,0.00,200.00,0.00,5,DISTRICT 4,,district column municipalities split,38,ISABELA DISTRICT 4 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,4,Jones,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Mungbean - Area Planted,Mungbean - Area Planted,Mungbean - Area Planted_hectare,HVCDP,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Mungbean - Area Planted,Mungbean,Area Planted,hectare,40.00,0.00,200.00,0.00,5,DISTRICT 4,,district column municipalities split,38,ISABELA DISTRICT 4 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,4,San Agustin,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Mungbean - Area Planted,Mungbean - Area Planted,Mungbean - Area Planted_hectare,HVCDP,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Mungbean - Area Planted,Mungbean,Area Planted,hectare,40.00,0.00,200.00,0.00,5,DISTRICT 4,,district column municipalities split,38,ISABELA DISTRICT 4 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,4,City of Santiago,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Mungbean - Area Planted,Mungbean - Area Planted,Mungbean - Area Planted_hectare,HVCDP,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Mungbean - Area Planted,Mungbean,Area Planted,hectare,40.00,0.00,200.00,0.00,5,DISTRICT 4,,district column municipalities split,38,ISABELA DISTRICT 4 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,4,Cordon,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Program,Technical Support Services,Production Support Services,,Peanut - Produced,Peanut - Produced,Peanut - Produced_kilogram,HVCDP,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Peanut - Produced,Peanut,Produced,kilogram,1000.00,250.00,1000.00,250.00,1,DISTRICT 4,,district column municipalities split,41,ISABELA DISTRICT 4 FY 2027 HVCDP district column
fy_2027_hvcdp.xlsx,ISABELA,Isabela,4,Cordon,2027,High Value Crops,,Production Support Services,Technical Support Services,Production Support Services,Operational output,Activity,Technical Support Services,Production Support Services,,Peanut - Distributed,Peanut - Distributed,Peanut - Distributed_kilogram,HVCDP,No direct indicator keyword match; grouped by extracted activity and unit.,Outcome framework -> PREXC/OPIF program -> PAP -> operational output -> performance indicator,"Grouped using OPIF/PREXC guidance and the relevant-indicators workbook fields: PREXC Program, PREXC Sub-Program, PI Level 1, PI Level 2, PI Level 3, Unit.",Peanut - Distributed,Peanut,Distributed,kilogram,200.00,0.00,1000.00,0.00,5,DISTRICT 4,,district column municipalities split,42,ISABELA DISTRICT 4 FY 2027 HVCDP district column
